UNITID,Year,INTUTIONFEE,OUTTUTIONFEE,BOOKSUPPLY,ONCAMROOM,ONCAMOTHEXP,OFFCAMROOM,OFFCAMOTHEXP
176017,2018,8660,24614,1200,10696,4880,10696,4880
176035,2018,6940,6940,1600,7424,4115,7800,4115
176044,2018,6550,6550,2000,7764,4400,8391,5210
176053,2018,18026,18026,1400,10300,4279,10714,4418
176080,2018,8650,23250,1200,9815,5292,9815,5292
176372,2018,8624,10624,1500,10618,3306,9600,4316
176406,2018,10600,10600,1400,6400,4440,6400,4440
176479,2018,12600,12600,650,6204,3240,6204,3240
176628,2018,19900,19900,1072,8564,2062,9772,3204
176664,2018,14250,14250,900,7500,3200,5700,3200
176789,2018,11164,11164,794,5342,1514,11069,9816
176965,2018,7673,14442,1000,8830,2450,8830,2450
177065,2018,22704,22704,1264,7808,4576,8160,6080
177144,2018,26680,26680,1100,8520,3500,8550,4932
177214,2018,28515,28515,1200,8036,3200,6290,3200
177339,2018,23421,23421,1188,8522,4243,5310,4635
177418,2018,26340,26340,1000,9846,4796,7998,6338
177542,2018,22750,22750,636,8108,3206,8148,5070
177940,2018,7162,13702,1000,8769,3052,6994,2228
177968,2018,17600,17600,1200,9000,2700,12500,4400
178059,2018,28470,28470,1800,12156,7518,11232,11628
178208,2018,7920,7920,600,10458,4296,9864,5895
178244,2018,27124,27124,1298,10000,2763,6770,3741
178341,2018,6503,13005,831,7004,3328,6652,3938
178369,2018,20600,20600,2890,9150,2090,8100,4790
178387,2018,7960,13835,1000,8950,2665,8950,2665
178396,2018,9972,27042,1232,10786,4776,10786,4776
178402,2018,8178,20207,926,11498,3514,10314,4226
178411,2018,9440,26461,838,10274,1888,.,.
178420,2018,9792,26040,1000,10140,3962,9450,5612
178615,2018,7749,14601,1000,8780,3800,8780,3800
178624,2018,7844,13166,400,8932,2575,8932,2575
178721,2018,11572,11572,1820,7672,3500,6400,4300
179043,2018,37590,37590,1530,9570,4341,12460,4331
179159,2018,43884,43884,1200,12290,3644,12290,3644
179326,2018,24078,24078,1500,7720,2000,7884,2000
179548,2018,30950,30950,2000,10071,2380,8000,3300
179557,2018,7418,13155,624,8935,4593,8935,4593
179566,2018,7376,15326,1250,8755,4401,8755,4401
179867,2018,53399,53399,1010,16440,3512,16440,3512
179894,2018,27900,27900,1000,11050,5812,9448,8380
179955,2018,34400,34400,800,9930,3868,12843,4600
179964,2018,24110,24110,1300,9700,5900,6650,5900
180106,2018,35486,35486,1250,9760,3200,9760,3200
180179,2018,5928,19246,1550,8006,4430,8006,4430
180258,2018,25168,25168,1000,9200,4060,8284,5910
180416,2018,7412,22575,1350,9656,4185,9656,4185
180461,2018,7277,24993,1450,10100,3626,10100,3626
180489,2018,7244,24959,1100,9544,3078,9544,3778
180522,2018,5955,18665,1400,6470,3200,7500,3200
180595,2018,28572,28572,1300,8330,3270,8329,3270
180814,2018,7827,7827,1350,8730,3069,13536,3069
180832,2018,13392,13392,1400,7800,4250,8400,4250
180948,2018,7384,7414,1800,7446,5032,7446,5032
180984,2018,32220,32220,1000,8470,2420,8470,2420
181002,2018,39916,39916,1200,11036,2800,11036,2800
181020,2018,33800,33800,1000,9400,4370,.,.
181127,2018,30050,30050,1134,9700,3794,9700,3794
181215,2018,7512,13742,928,10208,4392,10208,4392
181297,2018,17222,17222,1300,9586,4922,11522,6230
181330,2018,32598,32598,1020,8600,2060,7055,3605
181394,2018,7790,20764,1140,9690,3680,9582,3680
181446,2018,34202,34202,1000,9622,3500,9622,3500
181464,2018,9242,25038,1016,11430,3248,11430,3246
181534,2018,7512,7512,1200,8640,2880,8640,2880
181604,2018,20350,20350,972,7700,2568,9602,3386
181738,2018,23780,23780,1200,7300,3620,9000,3920
181783,2018,7172,12602,1200,7800,3006,7800,3006
181853,2018,19310,19310,300,7220,2750,7620,2750
182281,2018,7985,23132,1250,10780,4020,9804,6074
182290,2018,7764,22236,1300,11770,4370,11770,4370
182458,2018,34241,34241,600,13357,1300,13357,1300
182634,2018,42398,42398,2000,14264,1000,13178,1000
182670,2018,55453,55453,1110,15756,2040,.,.
182795,2018,36900,36900,1300,13345,2200,13345,3200
182980,2018,37914,37914,1000,14222,2250,11700,2250
183026,2018,31136,31136,1200,13120,6082,9928,8902
183044,2018,18499,33879,1200,11580,2471,11580,2471
183062,2018,14212,23176,900,11026,1850,8668,2050
183071,2018,15265,30635,1200,11200,2471,10888,7157
183080,2018,14099,22769,1286,11300,2265,11100,2265
183211,2018,32140,32140,1400,13126,2894,10424,5934
183822,2018,29950,29950,1230,11950,2816,13134,2366
183910,2018,34715,34715,2100,12025,1800,13500,3800
183974,2018,32998,32998,1200,11444,3590,10750,4238
184348,2018,39800,39800,1200,14108,2122,14108,4682
184603,2018,40732,40732,1230,13370,2856,10575,2856
184612,2018,34320,34320,1300,12880,3050,13800,1780
184694,2018,43142,43142,1230,13416,2856,10575,2856
184773,2018,32976,32976,1200,10808,3220,7000,3645
184782,2018,13697,22339,1600,14087,4250,14329,4389
185129,2018,12052,21574,1200,14116,4708,14116,4708
185262,2018,12348,19383,1384,14470,2273,10467,3680
185572,2018,38138,38138,1046,13981,3887,9057,4207
185590,2018,12790,20578,1250,15564,2100,12670,5974
185828,2018,17380,32826,2900,13600,3900,13900,6100
186131,2018,50340,50340,1050,16360,3150,.,.
186186,2018,11500,11500,200,7500,3800,14214,3800
186201,2018,14374,23715,1593,12450,3155,11121,6476
186283,2018,42840,42840,1500,14990,2000,6100,2500
186371,2018,14835,30613,1350,12336,3413,10572,5785
186380,2018,14974,31282,1350,12706,3413,10572,5785
186399,2018,14409,30717,1350,13536,3413,10572,5785
186432,2018,37486,37486,1000,15414,1300,7500,2900
186584,2018,42170,42170,1000,14500,2000,14500,3200
186618,2018,33596,33596,1300,12744,4908,11578,4908
186867,2018,52202,52202,1200,15244,1050,15244,1050
186876,2018,13739,20866,1597,12282,3220,12282,4059
187134,2018,16551,28266,1200,13617,3624,13617,3624
187444,2018,13060,21260,1600,11535,3140,10800,4922
187596,2018,4070,4070,1600,6270,3570,5120,2060
187648,2018,6326,8247,950,7162,4498,7496,4498
187745,2018,4980,4980,2400,9604,4400,13648,5600
187897,2018,6150,10302,1144,7872,3968,9664,3968
187967,2018,7770,22268,1130,8510,5000,8510,5000
187985,2018,7633,22586,1126,9864,4016,9864,5366
188030,2018,6686,21770,1250,9252,4192,9158,4192
188182,2018,16200,16200,1200,8050,2700,12800,2700
188304,2018,6066,13539,1600,10500,4288,10500,4288
188340,2018,26150,26150,1900,14100,7200,14100,19800
188429,2018,38740,38740,1020,15670,3000,14380,4290
188526,2018,35105,35105,1000,10920,2560,11220,4260
188641,2018,29188,29188,1300,12516,2100,12516,2100
189088,2018,54680,54680,950,15488,1750,12000,1750
189705,2018,28488,28488,1000,11300,1500,8000,1500
189848,2018,34630,34630,1000,14596,1300,14596,1300
189857,2018,7700,7700,200,3500,3800,14214,3800
190044,2018,49444,49444,1446,14908,2314,10716,2632
190099,2018,55870,55870,1040,13995,1370,.,.
190150,2018,59430,59430,1270,14016,2140,17685,5085
190248,2018,32900,32900,1000,12690,1630,7256,980
190372,2018,46700,46700,1400,16638,2275,15910,2325
190415,2018,55188,55188,1150,14766,2800,14766,2800
190503,2018,32720,32720,1000,11560,2900,11440,4076
190512,2018,7262,14932,1364,18580,5475,14824,5475
190558,2018,7290,14960,1364,18265,5475,14824,5475
190567,2018,7140,14810,1364,15988,5475,14824,5475
190594,2018,7182,14852,1364,8358,5475,14824,5475
190600,2018,7270,14940,1364,21152,5475,14824,5475
190637,2018,7210,14880,1364,13808,5475,14824,5475
190664,2018,7338,15008,1364,14730,5475,14824,5475
190716,2018,26780,26780,1200,12224,3000,12224,3000
190725,2018,28580,28580,1000,12915,1500,2900,1500
190761,2018,29000,29000,1500,13150,2950,10000,3650
190983,2018,41900,41900,600,12000,550,2500,550
191126,2018,5740,15520,1850,14480,2150,19968,2150
191205,2018,21280,21280,1400,12600,3600,15400,6800
191241,2018,52687,52687,1012,17696,2870,12162,2840
191621,2018,22350,22350,750,9350,1800,5400,1800
191630,2018,55255,55255,1300,14785,700,14785,700
191649,2018,45700,45700,1000,14998,2050,20323,2508
191676,2018,32488,32488,1000,9288,2850,6000,3400
191931,2018,38812,38812,1500,15278,1850,15278,1850
191968,2018,43978,43978,1200,15562,2017,15562,2017
192040,2018,56778,56778,500,15070,4500,18000,1500
192110,2018,45110,45110,740,16950,4698,16950,5260
192192,2018,32044,32044,1300,11906,3870,10320,3930
192271,2018,27030,27030,900,20350,2700,11200,2700
192323,2018,34625,34625,1300,13780,1395,13780,1395
192448,2018,37763,37763,2000,14020,2500,25000,2500
192703,2018,42608,42608,1200,16220,2100,16220,2400
192712,2018,47300,47300,1000,15786,4600,15786,4600
192749,2018,38820,38820,800,14520,1550,14520,1550
192819,2018,39600,39600,1000,15550,2000,14150,2500
192925,2018,29500,29500,1100,13500,1100,9500,1100
193016,2018,19042,19042,1588,14400,3170,8430,3488
193052,2018,11960,11960,200,4500,3200,18470,3000
193061,2018,9450,9450,200,4400,3800,.,.
193070,2018,11500,11500,200,4000,800,4000,800
193247,2018,8570,8570,325,7230,4487,7123,7777
193292,2018,31490,31490,1470,15032,3864,9436,9804
193308,2018,15428,15428,900,10850,4100,3200,4400
193353,2018,31118,31118,1300,15108,1550,11700,2100
193399,2018,38180,38180,1185,10500,2200,13380,2200
193584,2018,34505,34505,600,13730,1400,13730,1400
193654,2018,49064,49064,1587,18700,2010,14500,2010
193900,2018,51828,51828,824,18156,2758,18156,2758
193973,2018,33180,33180,1250,13200,2200,9400,5450
194091,2018,36890,36890,1104,17326,3176,13850,4540
194116,2018,24834,24834,1600,21300,4000,21300,4000
194161,2018,25350,25350,1000,9450,4697,9660,6215
194310,2018,45280,45280,800,18529,1890,19774,2640
194578,2018,51870,51870,1750,12622,1500,15640,3000
194657,2018,12450,12450,200,3000,3800,14214,3800
194666,2018,7750,7750,300,4500,3500,8000,3500
194763,2018,9800,9800,300,6000,3000,15500,5000
194824,2018,53880,53880,1250,15260,1608,.,.
194958,2018,31568,31568,1100,10628,3100,7598,3420
195003,2018,42356,42356,1082,13046,928,13046,928
195030,2018,53909,53909,1310,16122,1380,.,.
195128,2018,30857,30857,1200,12618,1925,8200,3875
195164,2018,34331,34331,800,12605,1400,12605,1700
195173,2018,26188,26188,1000,17300,2000,17000,5000
195216,2018,54846,54846,750,14134,900,6750,900
195234,2018,32574,32574,1200,12714,2100,12714,2460
195243,2018,31950,31950,1250,13250,2860,6000,2900
195304,2018,55900,55900,600,15370,800,15370,800
195438,2018,9460,9460,300,6000,3800,14114,3800
195474,2018,36975,36975,1272,15130,2329,9056,2425
195720,2018,34310,34310,1100,12400,1400,12400,1500
195809,2018,41760,41760,642,16900,2106,13440,2106
196024,2018,8360,12330,1300,12360,2250,12360,2250
196042,2018,8306,18086,1200,13238,2000,14193,3150
196060,2018,10011,26851,1000,14003,1720,9750,2120
196079,2018,9853,26648,1000,15058,1000,15058,1200
196088,2018,10099,27769,1203,13723,2733,13723,2733
196097,2018,9625,27295,900,13698,1868,13999,5336
196103,2018,8874,18654,1200,17870,1050,10180,1050
196112,2018,8238,18018,1400,12722,2000,13886,2500
196121,2018,8412,18192,980,13358,1858,9964,2788
196130,2018,8210,17990,1038,13890,2708,13890,3180
196149,2018,8536,18316,1000,12886,2798,12886,2798
196158,2018,8488,18268,1200,12590,1624,12590,1624
196167,2018,8651,18431,1000,13610,2500,13610,2500
196176,2018,8254,18034,1625,13462,2300,13462,2300
196185,2018,8421,17871,1200,13205,2202,13205,2402
196194,2018,8440,18220,800,14140,1400,14140,1600
196200,2018,8452,18232,900,13390,1722,9302,2002
196219,2018,8698,18478,1250,13764,3270,13764,3880
196237,2018,8143,17923,2500,11530,1960,17000,4300
196246,2018,8369,18149,1220,12980,2490,12980,2490
196291,2018,8283,18063,1500,12522,3600,12522,3600
196413,2018,51853,51853,1500,15550,1733,15550,1733
196440,2018,6150,6150,200,4400,3800,14214,3800
196592,2018,19870,19870,804,11944,4818,14616,4818
197018,2018,19020,19020,512,4000,3181,5887,6298
197045,2018,21382,21382,1400,11248,1764,10338,2902
197133,2018,56960,56960,900,13550,1350,14050,1350
197151,2018,39900,39900,1868,20400,4600,20400,4600
197197,2018,47090,47090,850,14124,2390,14124,2390
197647,2018,12100,12100,200,3800,3800,14214,3800
197674,2018,12750,12750,300,6750,3000,18000,3000
197692,2018,15760,15760,120,2100,400,.,.
197708,2018,43500,43500,1224,12000,5351,13283,5283
197735,2018,10100,10100,200,4050,3800,14214,3800
197744,2018,13450,13450,200,4150,3800,14214,3800
197869,2018,7364,22171,700,8548,2582,9131,3232
197911,2018,30880,30880,1200,10120,4400,10120,4400
198136,2018,32500,32500,1600,11540,4000,11540,4000
198215,2018,30520,30520,1400,10488,3434,9048,3434
198419,2018,55695,55695,1260,15944,2206,.,.
198464,2018,7188,23465,1432,10354,2698,10354,2698
198507,2018,3194,7194,500,7916,1350,7524,1350
198516,2018,35319,35319,900,12230,2600,12230,2600
198543,2018,5249,16857,500,8627,2426,8627,2426
198561,2018,31460,31460,1200,10390,2490,5400,2622
198598,2018,29140,29140,1400,10500,1200,10060,2800
198613,2018,37120,37120,1650,11200,2800,13000,2800
198695,2018,35118,35118,1500,14130,2250,11500,2500
198756,2018,18236,18236,1700,7100,5100,7100,5100
198808,2018,25878,25878,550,11078,5294,11078,7654
198835,2018,36400,36400,1160,12510,2850,12510,2850
198899,2018,32968,32968,1258,9592,1900,9592,1800
198950,2018,37176,37176,850,10930,1840,10930,1840
198969,2018,33852,33852,1400,12576,8137,12968,4613
199032,2018,26920,26920,1200,9149,2570,6244,2460
199069,2018,20600,20600,1350,8550,2000,6000,1800
199102,2018,6612,19822,1600,7624,2300,7624,2300
199111,2018,7145,23868,1200,9380,2464,9380,3564
199120,2018,8987,35170,948,11190,2686,11190,2686
199139,2018,6853,20287,1250,12432,3159,10433,3487
199148,2018,7331,22490,1312,10428,2226,9038,2560
199157,2018,6464,19171,1500,10250,6205,10250,6605
199184,2018,9371,25514,1290,9021,2430,9021,2430
199193,2018,9101,28444,1082,11078,2716,11078,2716
199209,2018,30750,30750,300,10800,2200,9000,2500
199218,2018,7091,21156,1126,10686,6079,10686,6079
199281,2018,3418,7418,1505,8924,3241,8208,3296
199306,2018,30234,30234,1500,11226,2000,11226,2000
199412,2018,34684,34684,1000,10860,2424,8200,3530
199607,2018,29416,29416,1270,11850,4717,.,.
199643,2018,16480,16480,1300,8158,3440,8100,4390
199698,2018,26648,26648,750,10706,4896,5706,6896
199759,2018,9394,9394,800,6882,1511,7817,1511
199847,2018,53322,53322,1500,14416,2400,14416,2400
199865,2018,36280,36280,850,10980,2990,10980,4990
199962,2018,33166,33166,2000,10780,2800,7000,2800
199971,2018,8800,8800,800,4600,500,8918,1954
199999,2018,5904,16151,1300,10319,2611,8729,4304
200004,2018,3926,7926,1805,10103,2621,10782,2621
200059,2018,6768,9546,1200,7298,3566,7298,3566
200156,2018,21976,21976,1300,7886,3200,7570,3200
200217,2018,18444,18444,1262,7034,2550,10600,2550
200226,2018,6666,9399,1000,7840,3100,7840,3100
200253,2018,7064,7064,1100,6610,3550,6610,3550
200280,2018,8695,20759,1000,8974,3422,8974,3422
200332,2018,9414,13393,800,8822,3400,8822,3400
200466,2018,4010,4010,1200,5546,3500,7416,3500
200484,2018,16320,16320,1000,6132,3850,8300,5150
200572,2018,7626,17166,1100,6446,3578,6677,3578
200800,2018,11463,15500,1000,12296,2520,12296,3120
201061,2018,33450,33450,1500,9500,2600,7200,3100
201104,2018,21342,21342,912,9942,2596,5500,3728
201195,2018,32586,32586,1728,9554,3660,8882,5310
201371,2018,32766,32766,1400,10800,2600,6670,5400
201441,2018,11105,19093,910,9168,3732,7788,4970
201548,2018,35466,35466,1600,10842,2426,11530,5126
201645,2018,49042,49042,1200,15190,1900,15190,1900
201654,2018,30270,30270,1248,7360,1770,5400,1770
201858,2018,17228,17228,1000,8360,5772,9926,5772
201885,2018,11000,27334,1200,11118,3936,11118,5450
201964,2018,20806,20806,1500,8076,3150,7500,3150
202073,2018,41987,41987,600,15048,2440,9225,2440
202134,2018,10628,14974,800,12670,3548,12670,3548
202170,2018,35420,35420,1500,9570,3344,8596,3344
202480,2018,42900,42900,1000,13580,1750,13580,1750
202514,2018,32700,32700,1400,10220,2400,10220,3600
202763,2018,34360,34360,1285,10000,1275,6150,1275
202806,2018,12649,12649,1080,9998,4498,14680,4498
202903,2018,7150,7150,750,4300,4000,7800,4950
203085,2018,31000,31000,1500,10400,1500,4968,1500
203128,2018,36358,36358,800,10290,2367,9184,2711
203368,2018,41340,41340,1250,11874,3000,11874,3000
203517,2018,10756,19458,1200,11362,3350,11362,3350
203544,2018,12960,12960,1644,7486,4907,13969,6069
203580,2018,31422,31422,1220,9908,2960,15180,4268
203757,2018,22480,22480,1370,10100,2816,8014,2816
203775,2018,30860,30860,1300,9500,3000,7300,3700
203845,2018,36040,36040,1256,11320,1538,3844,2086
204024,2018,15380,34896,1250,13861,2738,13861,2738
204176,2018,13907,13907,1500,6600,3240,6600,3240
204185,2018,30860,30860,1100,10200,1635,3150,3570
204194,2018,29244,29244,1400,8170,3800,4150,4500
204200,2018,30100,30100,1200,9442,1000,9000,1800
204264,2018,28266,28266,1100,11310,1638,11310,1468
204486,2018,11350,11350,1800,6850,3980,6850,3900
204501,2018,55052,55052,1958,15668,1958,12834,1958
204617,2018,31080,31080,1100,10948,2092,6370,5198
204635,2018,32260,32260,1800,11650,2001,11650,2001
204680,2018,7644,27660,1168,9344,4846,9344,4846
204705,2018,7644,27660,1168,9344,4846,9344,4846
204796,2018,10726,30742,1168,12474,2999,11498,3041
204857,2018,12192,21656,1056,12966,2772,12966,2772
204936,2018,31874,31874,1302,10958,2774,6652,5900
205027,2018,22300,22300,1300,9950,6500,.,.
205124,2018,13100,13100,600,3000,3500,18470,3000
205203,2018,27481,27481,1200,11166,4028,11166,5888
205443,2018,8556,14714,1214,10864,2514,7738,2514
205957,2018,27630,27630,1200,8500,1870,5400,2060
206048,2018,25000,25000,2500,11200,1500,11200,1500
206084,2018,9797,19157,1180,11434,5516,8318,6662
206349,2018,32390,32390,1200,10776,1800,6450,4550
206437,2018,30195,30195,1128,10680,2448,8754,2664
206491,2018,13250,13250,1000,7000,2000,6650,2000
206525,2018,39500,39500,1600,10356,1600,10356,1600
206604,2018,9254,18398,1560,11518,2784,11518,2784
206613,2018,6194,15338,1560,10842,2784,10842,2784
206622,2018,38530,38530,1000,12780,2000,12780,2000
206695,2018,8967,9327,1100,9400,3384,9400,3384
206835,2018,27136,27136,900,8344,3926,8344,3926
206862,2018,25234,25234,1360,9884,2000,5400,2000
206914,2018,6450,15870,1418,5452,2842,8312,3920
206941,2018,7489,18376,1600,7970,7032,11270,8632
207041,2018,6810,16020,1600,6848,3034,8289,7352
207157,2018,15108,15108,840,7704,4004,8816,5743
207209,2018,6226,13586,780,10244,2800,10200,2800
207263,2018,6650,14720,1310,7638,2068,6652,6110
207306,2018,7471,14558,1400,4480,3600,5376,2500
207324,2018,22760,22760,1200,8190,4455,8190,4455
207388,2018,9019,24539,1300,8996,4790,8996,4790
207403,2018,28258,28258,1300,7618,4400,7618,4400
207458,2018,31026,31026,1500,8896,2750,8896,2750
207500,2018,11538,26919,667,10994,5898,10994,5898
207582,2018,27728,27728,1848,9450,3634,12672,4025
207661,2018,7200,15540,2400,9814,2910,9954,6746
207847,2018,6750,15390,1000,6784,2896,5544,3760
207856,2018,18530,18530,2000,8100,1340,8500,2040
207865,2018,7335,14235,1218,5830,6858,5652,6858
207971,2018,41509,41509,1200,11116,5900,11032,5900
208488,2018,31158,31158,900,9220,2800,9220,2800
208646,2018,8679,20739,1425,9594,2966,9594,2412
208822,2018,36020,36020,950,11250,2050,11250,2050
209056,2018,50934,50934,1050,12490,2052,12490,2052
